firm_id,FAF_Zone,naics6d,employees,N
22240,486,237990,100,1
22240,481,237990,100,1
22240,484,237990,100,1
22240,483,237990,100,1
22240,488,237990,100,1
10314,122,524210,100,1
10314,364,524210,100,1
10314,341,524210,100,1
13442,484,533110,"1,300",2
13442,363,541810,"1,300",1
13442,369,533110,"1,300",1
13442,190,533110,"1,300",2
13442,373,533110,"1,300",1
13442,411,533110,"1,300",1
13442,531,533110,"1,300",1
13442,489,533110,"1,300",1
13442,372,533110,"1,300",1
13442,182,533110,"1,300",1
13442,179,533110,"1,300",1
13442,452,533110,"1,300",1
13442,129,533110,"1,300",1
13442,201,533110,"1,300",1
13442,219,533110,"1,300",1
13442,061,533110,"1,300",1
13442,160,533110,"1,300",1
13442,391,533110,"1,300",1
8159,421,541110,150,1
8159,422,541110,150,1
8159,101,541110,150,1
8159,540,541110,150,1
8159,429,541110,150,2
17825,151,923130,200,3
17825,159,923130,200,2
18250,261,722513,130,1
18250,371,722513,130,1
18250,531,722513,130,10
18250,081,722513,130,2
18250,262,722513,130,1
20689,519,541940,"1,663",68
20689,160,541940,"1,663",1
20689,342,541940,"1,663",1
20689,230,541940,"1,663",1
20689,379,541940,"1,663",1
20689,091,541940,"1,663",2
20689,061,541940,"1,663",1
30945,131,423450,127,3
30945,511,423450,127,2
30945,011,423450,127,1
30945,373,423450,127,1
30945,371,423450,127,1
30945,452,423450,127,1
16618,512,541110,60,2
16618,371,541110,60,1
16618,459,541110,60,2
16618,372,541110,60,2
16618,379,541110,60,4
16618,373,541110,60,1
6292,061,524210,"1,000",3
6292,341,524210,"1,000",1
6292,063,524210,"1,000",1
6292,064,524210,"1,000",3
6292,190,524210,"1,000",1
6292,065,524210,"1,000",1
6292,421,524210,"1,000",2
6292,081,524210,"1,000",1
6292,041,524210,"1,000",1
6292,123,524210,"1,000",1
6292,551,524210,"1,000",1
6292,488,524210,"1,000",1
6292,483,524210,"1,000",1
6292,160,524210,"1,000",1
1203,421,611110,"1,000",9
1203,371,611110,"1,000",4
1203,513,611110,"1,000",6
1203,429,611110,"1,000",2
1203,423,611110,"1,000",4
1203,122,611110,"1,000",2
1203,373,611110,"1,000",2
1203,171,611110,"1,000",3
1203,342,611110,"1,000",1
1203,179,611110,"1,000",1
27832,342,621610,337,1
27832,061,621999,337,1
27832,481,621610,337,1
27832,292,621999,337,1
27832,064,541611,337,1
27832,271,621999,337,1
27832,342,621999,337,1
27832,342,334610,337,1
27832,342,541611,337,1
8147,019,722410,50,1
8147,429,722410,50,1
8147,519,722410,50,4
8147,209,722410,50,1
8147,091,722410,50,1
21151,519,nan,200,5
23128,484,541922,78,5
14292,261,517112,200,4
14292,261,457110,200,7
14292,261,445131,200,1
14292,262,517112,200,1
14292,399,517112,200,1
14292,484,457110,200,1
14292,373,517112,200,1
14292,261,525930,200,1
16851,172,326112,"5,000",1
16851,241,326112,"5,000",1
16851,129,326112,"5,000",1
16851,171,423930,"5,000",2
16851,491,326112,"5,000",1
16851,271,423930,"5,000",1
16851,190,423930,"5,000",1
16851,422,423930,"5,000",1
16851,292,326112,"5,000",1
16851,393,423930,"5,000",1
16851,131,423930,"5,000",1
16851,484,423930,"5,000",1
16851,491,423930,"5,000",1
16851,129,423930,"5,000",1
9761,519,531210,831,22
26279,429,812990,"1,000",5
19358,519,nan,800,39
19358,484,nan,800,1
1153,391,493110,300,3
1153,519,493110,300,1
1153,212,493110,300,1
1153,261,493110,300,1
14974,261,237110,228,1
14974,321,237110,228,1
14974,081,237110,228,1
14974,540,237110,228,1
14974,392,237110,228,1
14974,479,237110,228,1
14974,061,237110,228,1
2801,171,541110,300,1
2801,363,541110,300,3
2801,341,541110,300,1
2801,064,541110,300,2
2801,421,541110,300,2
2801,123,541110,300,1
2801,061,541110,300,1
2801,122,541110,300,1
9738,479,621111,50,5
9738,139,621111,50,1
13917,500,531210,55,1
13917,341,531210,55,2
13917,064,531210,55,1
13917,129,531210,55,1
13917,242,531210,55,1
13045,089,621320,100,11
7947,484,457110,"1,000",6
7947,011,457110,"1,000",1
7947,019,457110,"1,000",1
10535,131,458110,150,4
10535,139,458110,150,3
10535,371,458110,150,1
10535,471,458110,150,2
10535,123,458110,150,1
10535,513,458110,150,1
12844,559,311513,"2,350",3
12844,050,311513,"2,350",1
12844,271,311513,"2,350",1
2371,341,458110,702,1
2371,061,458110,702,1
2371,519,458110,702,16
2371,364,458110,702,1
2371,472,458110,702,1
2371,050,458110,702,1
2371,392,458110,702,1
2371,500,458110,702,1
2371,379,458110,702,1
4920,531,517810,500,1
4920,484,517810,500,1
4920,063,541618,500,1
4920,131,541618,500,1
4920,341,541618,500,1
4920,061,517810,500,1
7615,171,221122,"6,600",12
7615,179,221122,"6,600",1
19941,061,531110,10,2
19941,171,531110,10,1
19941,361,531110,10,2
19941,139,531110,10,1
19941,111,531110,10,1
19850,519,423610,78,4
19850,429,423610,78,1
26745,519,nan,186,22
26745,251,nan,186,1
27470,131,611310,"10,100",17
27470,132,611310,"10,100",1
26861,484,926120,"45,639",6
26861,531,926120,"45,639",7
26861,131,926120,"45,639",4
26861,401,926120,"45,639",5
26861,363,926120,"45,639",3
26861,171,926120,"45,639",4
26861,291,926120,"45,639",2
26861,111,926120,"45,639",3
26861,251,926120,"45,639",1
26861,122,926120,"45,639",2
26861,123,926120,"45,639",1
26861,271,926120,"45,639",2
26861,020,926120,"45,639",3
26861,261,926120,"45,639",2
26861,182,926120,"45,639",1
26861,392,926120,"45,639",1
26861,513,926120,"45,639",2
26861,061,926120,"45,639",5
26861,411,926120,"45,639",1
26861,041,926120,"45,639",3
26861,491,926120,"45,639",1
26861,391,926120,"45,639",1
26861,486,926120,"45,639",2
26861,212,926120,"45,639",3
26861,472,926120,"45,639",1
26861,393,926120,"45,639",1
26861,062,926120,"45,639",1
26861,292,926120,"45,639",1
26861,262,926120,"45,639",1
26861,551,926120,"45,639",1
26861,064,926120,"45,639",1
26861,121,926120,"45,639",1
26861,341,926120,"45,639",1
26861,230,926120,"45,639",3
26861,364,926120,"45,639",1
26861,221,926120,"45,639",1
26861,488,926120,"45,639",1
26861,371,926120,"45,639",1
26861,019,926120,"45,639",1
26861,419,926120,"45,639",1
26861,321,926120,"45,639",1
26861,160,926120,"45,639",1
26861,394,926120,"45,639",1
26861,421,926120,"45,639",1
26861,471,926120,"45,639",2
26861,065,926120,"45,639",1
26861,350,926120,"45,639",2
26861,452,926120,"45,639",1
26861,511,926120,"45,639",1
26861,429,926120,"45,639",1
26861,129,926120,"45,639",3
26861,011,926120,"45,639",1
26861,063,926120,"45,639",1
26861,539,926120,"45,639",1
26861,241,926120,"45,639",2
26861,361,926120,"45,639",1
26861,423,926120,"45,639",1
26861,069,926120,"45,639",2
26861,372,926120,"45,639",1
26861,042,926120,"45,639",1
10434,484,813110,30,1
29621,171,513210,"4,000",2
29621,484,513210,"4,000",2
29621,124,513210,"4,000",1
29621,064,541511,"4,000",2
29621,319,513210,"4,000",1
29621,061,513210,"4,000",1
27861,341,448190,"6,000",1
30809,391,nan,180,1
30809,394,nan,180,8
30809,394,722310,180,1
2092,363,458110,"5,000",2
2092,190,458110,"5,000",1
3312,472,423420,560,4
3312,280,423420,560,6
3312,471,423420,560,2
3312,129,423420,560,5
3312,379,423420,560,2
3312,012,423420,560,1
3312,121,423420,560,1
3312,473,423420,560,1
3312,479,423420,560,4
3312,372,423420,560,1
3312,131,423420,560,1
3312,219,423420,560,1
3312,019,423420,560,1
19069,179,722310,150,5
10424,488,561330,500,1
10424,393,561330,500,1
10424,291,561330,500,1
10424,271,561330,500,1
10424,472,561330,500,1
10424,063,561330,500,1
10424,124,561330,500,1
10424,171,561330,500,1
10424,481,561330,500,1
10424,122,561330,500,1
10424,061,561330,500,1
10424,363,561330,500,2
10424,081,561330,500,1
10424,212,561330,500,1
10424,531,561330,500,1
10424,491,561330,500,1
10424,511,561330,500,1
10424,041,561330,500,1
10424,129,561330,500,1
10424,411,561330,500,1
30659,531,541618,"10,000",1
30659,392,541618,"10,000",2
30659,519,541618,"10,000",1
30659,513,541519,"10,000",1
30659,171,524210,"10,000",1
30659,251,541519,"10,000",2
15133,491,458110,200,5
15133,049,458110,200,2
15133,049,445110,200,1
15133,063,458110,200,2
15133,159,458110,200,11
15133,488,458110,200,2
15133,242,458110,200,1
15133,280,458110,200,1
15133,069,458110,200,5
15133,099,458110,200,1
15133,459,458110,200,5
15133,129,458110,200,6
15133,041,458110,200,1
15133,132,458110,200,1
15133,419,458110,200,1
15133,020,458110,200,2
15133,486,458110,200,2
15133,124,458110,200,2
15133,230,458110,200,1
15133,551,458110,200,1
15133,271,458110,200,1
15133,379,458110,200,1
15133,499,458110,200,1
15133,122,458110,200,1
15133,061,458110,200,1
15133,373,458110,200,1
15133,484,458110,200,1
15133,361,458110,200,1
15133,269,458110,200,1
15133,402,458110,200,1
15133,321,458110,200,1
15133,531,458110,200,1
15133,513,458110,200,1
15133,123,458110,200,1
15133,249,458110,200,1
15133,262,458110,200,1
15277,341,531210,200,10
15277,342,531210,200,1
15277,122,531210,200,1
9613,122,525930,200,2
9613,124,525930,200,1
9613,363,525930,200,1
9613,121,525930,200,1
9613,513,525930,200,1
9613,131,525930,200,2
23067,484,531390,30,3
23067,486,531390,30,2
959,472,551112,"14,509",1
959,081,551112,"14,509",1
959,251,722511,"14,509",52
959,259,722511,"14,509",8
959,321,551112,"14,509",1
959,331,722511,"14,509",10
959,361,722511,"14,509",5
959,459,722511,"14,509",2
959,391,722511,"14,509",7
959,211,722511,"14,509",2
959,092,722511,"14,509",5
959,189,722511,"14,509",3
959,392,722511,"14,509",2
959,280,722511,"14,509",3
959,139,722511,"14,509",7
959,394,722511,"14,509",2
959,519,722511,"14,509",3
959,472,722511,"14,509",11
959,479,722511,"14,509",5
959,371,722511,"14,509",2
959,393,722511,"14,509",4
959,379,722511,"14,509",1
959,451,722511,"14,509",3
959,129,722511,"14,509",1
959,473,722511,"14,509",5
959,399,722511,"14,509",3
959,012,722511,"14,509",1
959,219,722511,"14,509",6
959,131,722511,"14,509",13
959,099,722511,"14,509",3
959,511,722511,"14,509",2
959,363,722511,"14,509",1
959,452,722511,"14,509",1
959,212,722511,"14,509",2
959,339,722511,"14,509",2
959,230,722511,"14,509",4
959,429,722511,"14,509",1
959,171,722511,"14,509",1
959,183,722511,"14,509",1
959,500,722511,"14,509",2
959,091,722511,"14,509",5
959,182,722511,"14,509",4
959,540,722511,"14,509",2
959,011,722511,"14,509",2
959,441,722511,"14,509",3
959,121,722511,"14,509",1
959,369,722511,"14,509",1
959,019,722511,"14,509",1
959,222,722511,"14,509",1
959,471,722511,"14,509",1
959,179,722511,"14,509",1
959,122,722511,"14,509",1
18350,171,541110,65,4
18350,179,541110,65,1
9185,481,722515,75,10
9185,484,722515,75,1
9185,485,722515,75,2
9185,089,722515,75,1
9185,489,722515,75,1
9185,486,722515,75,1
9185,401,722515,75,3
9185,421,722515,75,2
29409,064,334413,623,2
29409,373,334413,623,1
29409,061,334413,623,1
29409,411,334413,623,1
15511,519,458310,235,14
15511,363,458310,235,1
15511,230,458310,235,1
15511,251,458310,235,1
15511,392,458310,235,1
15511,393,458310,235,1
14754,429,621511,500,4
14754,392,621511,500,1
14754,369,621511,500,2
15143,064,531210,500,2
15143,020,531210,500,1
15143,311,531210,500,1
15143,484,531210,500,4
15143,123,531210,500,8
15143,488,531390,500,1
15143,182,531210,500,2
15143,560,531210,500,1
15143,061,531210,500,6
15143,539,531210,500,1
15143,394,531210,500,2
15143,321,531210,500,5
15143,372,531210,500,2
15143,261,531210,500,5
15143,069,531210,500,2
15143,062,531210,500,5
15143,101,531210,500,2
15143,379,531210,500,4
15143,212,531210,500,3
15143,019,531210,500,1
15143,129,531210,500,5
15143,121,531210,500,1
15143,122,531210,500,7
15143,063,531210,500,2
15143,131,541990,500,1
15143,251,531210,500,2
15143,422,531210,500,2
15143,363,531210,500,5
15143,452,531210,500,1
15143,042,531210,500,2
15143,459,531210,500,2
15143,269,531210,500,3
15143,473,531210,500,1
15143,321,531390,500,1
15143,089,531210,500,2
15143,472,531210,500,1
15143,241,531210,500,1
15143,512,531210,500,1
15143,423,531210,500,1
15143,202,711510,500,1
15143,041,531210,500,5
15143,300,531210,500,1
15143,479,531210,500,1
15143,329,531390,500,1
15143,373,531390,500,1
15143,122,531390,500,1
15143,061,531390,500,3
15143,132,531210,500,1
15143,488,531210,500,1
15143,364,531390,500,1
15143,486,531210,500,3
15143,329,531210,500,2
15143,421,531210,500,1
15143,429,531210,500,1
15143,292,531210,500,1
15143,489,531210,500,1
15143,331,531210,500,1
15143,460,531210,500,1
15143,341,531210,500,2
15143,371,531210,500,1
15143,486,531390,500,1
15143,539,541519,500,1
15143,539,531390,500,1
15143,539,551112,500,1
15143,222,531210,500,1
15143,171,531210,500,1
15143,392,531210,500,1
15143,513,531210,500,1
15143,271,531210,500,1
15143,124,531210,500,1
15143,190,531210,500,1
15143,050,531390,500,1
15143,123,711510,500,1
15143,531,531210,500,1
15143,160,531210,500,1
15143,012,531210,500,1
24362,179,444240,"5,000",7
24362,399,444240,"5,000",2
24362,089,444240,"5,000",14
24362,189,444240,"5,000",6
24362,182,444240,"5,000",1
24362,171,444240,"5,000",3
24362,559,444240,"5,000",1
24362,551,444240,"5,000",1
24362,350,444240,"5,000",5
24362,081,444240,"5,000",3
24362,209,444240,"5,000",1
24362,181,444240,"5,000",1
24362,489,444240,"5,000",1
24362,329,444240,"5,000",1
24362,172,444240,"5,000",1
11695,341,459991,250,1
11695,371,459991,250,1
11695,111,459991,250,1
11695,122,459991,250,3
11695,481,459991,250,1
11695,472,459991,250,1
11695,484,459991,250,1
11695,486,459991,250,2
11695,041,459991,250,1
11695,292,459991,250,1
11695,171,459991,250,1
11379,441,541110,500,1
11379,122,541110,500,1
11379,484,541110,500,1
11379,171,541110,500,1
11379,050,541110,500,2
11379,181,541110,500,1
11379,471,541110,500,2
11379,091,541110,500,1
11379,251,541110,500,1
15654,064,541330,400,2
15654,069,541330,400,1
15654,063,541330,400,1
15654,559,541330,400,1
22743,299,484121,"12,325",1
22743,261,484121,"12,325",2
22743,131,484121,"12,325",4
22743,484,484121,"12,325",2
22743,041,484121,"12,325",1
22743,311,484121,"12,325",4
22743,394,484121,"12,325",1
22743,487,484121,"12,325",2
22743,249,484121,"12,325",1
22743,291,611692,"12,325",1
22743,280,484121,"12,325",1
22743,121,611692,"12,325",1
22743,423,484121,"12,325",2
22743,171,484121,"12,325",1
22743,511,484121,"12,325",1
22743,532,484121,"12,325",1
22743,485,484121,"12,325",1
22743,061,484121,"12,325",2
22743,124,611692,"12,325",1
22743,373,611692,"12,325",1
22743,479,484121,"12,325",1
22743,129,484121,"12,325",1
22743,459,484121,"12,325",1
22743,121,484121,"12,325",1
22743,069,484121,"12,325",1
10236,491,221310,950,1
10236,481,221310,950,1
10236,041,221310,950,1
10236,361,221310,950,1
10236,484,221310,950,1
24141,484,561311,43,3
24141,489,561311,43,2
2184,172,522130,236,5
2184,292,522130,236,2
2184,171,522130,236,1
11804,092,458210,40,5
11804,171,458210,40,1
11804,341,458210,40,1
11804,363,458210,40,1
14935,329,722310,150,38
14935,531,722310,150,4
14935,041,722310,150,14
14935,069,722310,150,14
14935,321,722310,150,37
14935,539,722310,150,3
14935,560,722310,150,1
14935,065,722310,150,13
14935,491,722310,150,5
14935,160,722310,150,5
14935,062,722310,150,7
14935,064,722310,150,5
14935,419,722310,150,2
14935,499,722310,150,2
14935,063,722310,150,1
22603,269,339999,750,1
22603,559,339999,750,3
22603,551,339999,750,1
22603,019,339999,750,1
1500,081,213112,133,3
1500,081,325998,133,1
1500,081,324199,133,1
1500,441,213112,133,1
1500,489,213112,133,1
30439,531,445298,"1,500",17
30439,559,445298,"1,500",1
18025,061,722515,50,10
18025,484,722515,50,1
18025,122,722515,50,1
18025,513,722515,50,1
18025,065,722515,50,1
18025,124,722515,50,1
18025,089,722515,50,1
18025,269,722515,50,1
18025,485,722515,50,1
18025,041,722515,50,1
26435,061,541410,300,3
26435,484,541410,300,2
26435,065,541410,300,1
12969,551,458110,50,3
12969,271,458110,50,3
12969,484,458110,50,2
32399,299,516120,39,1
32399,179,516120,39,1
32399,229,516120,39,2
32399,489,516120,39,3
32399,429,516120,39,1
11262,061,531210,285,28
11262,063,531210,285,4
13651,488,456120,"38,500",1
13651,363,456120,"38,500",1
13651,491,456120,"38,500",1
13651,486,456120,"38,500",2
13651,411,456120,"38,500",1
13651,481,456120,"38,500",1
13651,341,456120,"38,500",1
13651,131,456120,"38,500",2
13651,484,456120,"38,500",3
13651,513,456120,"38,500",1
13651,089,456120,"38,500",1
13651,251,456120,"38,500",2
13651,122,456120,"38,500",2
13651,123,456120,"38,500",2
13651,061,456120,"38,500",2
13651,321,456120,"38,500",1
13651,081,456120,"38,500",1
13651,063,456120,"38,500",1
13651,091,456120,"38,500",1
13651,519,456120,"38,500",1
13651,182,456120,"38,500",2
13651,160,456120,"38,500",2
13651,241,456120,"38,500",1
13651,181,456120,"38,500",1
13651,361,456120,"38,500",1
17195,422,621340,"5,001",1
17195,488,621340,"5,001",3
17195,482,621340,"5,001",1
17195,486,621340,"5,001",2
17195,201,621340,"5,001",1
17195,402,621340,"5,001",1
17195,129,621340,"5,001",2
17195,122,621340,"5,001",1
17195,321,621340,"5,001",1
17195,223,621340,"5,001",2
17195,488,624310,"5,001",1
17195,429,621340,"5,001",2
17195,489,624310,"5,001",2
17195,481,621340,"5,001",1
17195,489,621340,"5,001",1
4888,363,456199,500,2
4888,539,456199,500,1
4888,486,456199,500,1
4888,091,456199,500,1
4888,472,456199,500,2
4888,484,456199,500,1
4888,171,456199,500,1
4888,421,456199,500,1
1607,486,441330,"1,000",4
1607,512,441330,"1,000",3
1607,511,441330,"1,000",1
1607,484,441330,"1,000",1
1607,361,441330,"1,000",1
21968,486,621111,150,5
8174,061,445291,500,11
8174,064,445291,500,6
8174,484,445291,500,3
8174,063,445291,500,1
17055,171,722310,22,7
17055,251,523940,22,1
17055,484,812113,22,4
17055,251,812113,22,13
17055,124,812113,22,1
17055,061,812113,22,2
17055,441,812113,22,1
17055,411,523940,22,1
22022,519,522310,200,30
22022,479,522310,200,4
22022,050,522310,200,1
22022,131,522310,200,1
22022,299,522310,200,1
22022,271,522310,200,1
22022,292,522310,200,1
22022,350,nan,200,1
22022,481,522310,200,2
22022,519,nan,200,1
22022,473,522310,200,1
2501,363,522130,200,19
2501,129,522130,200,1
5167,392,561613,"5,000",3
5167,311,561613,"5,000",1
5167,350,561613,"5,000",1
5167,242,561613,"5,000",1
5167,485,561613,"5,000",1
5167,452,561613,"5,000",1
12420,251,541618,"1,300",1
12420,513,541618,"1,300",2
12420,124,541618,"1,300",1
12420,379,541618,"1,300",1
15770,486,238990,200,2
15770,519,238990,200,1
15770,372,238990,200,2
15770,392,238990,200,1
15770,401,238990,200,1
15770,139,238990,200,1
15770,041,238990,200,4
15770,391,238990,200,1
15770,201,238990,200,1
15770,321,238990,200,1
15770,061,238990,200,3
15770,091,238990,200,1
15770,011,238990,200,1
15770,539,238990,200,3
15770,020,238990,200,1
15770,484,238990,200,2
15770,459,238990,200,1
15770,479,238990,200,1
15770,489,238990,200,4
15770,393,238990,200,1
15770,241,238990,200,1
15770,472,238990,200,1
15770,363,238990,200,1
15770,121,238990,200,1
15770,299,238990,200,1
15770,399,238990,200,1
15770,259,238990,200,1
15770,129,238990,200,2
15770,123,238990,200,1
15770,373,238990,200,1
15770,511,238990,200,1
15770,050,238990,200,1
15770,402,238990,200,1
15770,124,238990,200,2
15770,212,238990,200,2
15770,379,238990,200,2
15770,019,238990,200,2
15770,042,238990,200,1
15770,531,238990,200,2
15770,429,238990,200,2
15770,319,238990,200,1
15770,262,238990,200,1
15770,251,238990,200,1
15770,064,238990,200,1
15770,131,238990,200,1
15770,481,238990,200,1
15770,182,238990,200,1
15770,559,238990,200,1
15770,081,238990,200,1
15770,471,238990,200,1
15770,181,238990,200,1
15770,179,238990,200,1
15770,422,238990,200,1
15770,342,238990,200,1
12514,539,623311,"1,001",1
12514,050,623311,"1,001",1
12514,341,623311,"1,001",1
12514,069,623311,"1,001",3
12514,081,623311,"1,001",2
12514,419,623311,"1,001",2
12514,062,623311,"1,001",3
12514,519,623311,"1,001",1
12514,411,623311,"1,001",1
12514,531,623311,"1,001",2
12514,041,623311,"1,001",2
12514,532,623311,"1,001",1
12514,065,623311,"1,001",1
12514,401,623311,"1,001",1
4212,363,458110,"161,888",6
4212,160,458110,"161,888",7
4212,361,458110,"161,888",1
4212,519,458110,"161,888",5
4212,064,458110,"161,888",2
4212,486,458110,"161,888",1
4212,122,458110,"161,888",1
4212,251,458110,"161,888",1
4212,481,458110,"161,888",1
4212,321,458110,"161,888",2
4212,061,458110,"161,888",1
4212,131,458110,"161,888",2
4212,151,458110,"161,888",2
4212,111,458110,"161,888",1
4212,484,458110,"161,888",1
24375,411,449210,50,2
24375,419,449210,50,2
24375,089,449210,50,1
31758,019,325412,"7,922",1
31758,251,325412,"7,922",1
31758,373,325412,"7,922",1
31758,363,325412,"7,922",1
31758,519,325412,"7,922",1
31758,061,325412,"7,922",1
21716,064,531120,40,4
21716,061,531120,40,1
21155,519,238310,100,5
16009,540,522180,85,5
16009,519,522180,85,1
19384,019,334511,"1,400",9
19384,280,334511,"1,400",1
19384,394,334511,"1,400",1
19384,129,334511,"1,400",1
19384,261,334511,"1,400",1
30670,551,522110,300,19
30670,559,522110,300,3
24845,419,424460,"5,000",1
24845,041,424460,"5,000",1
24845,411,424460,"5,000",2
24845,062,424460,"5,000",1
24845,488,424460,"5,000",1
24845,531,424460,"5,000",1
24845,519,424460,"5,000",1
24845,491,424460,"5,000",2
24845,539,424460,"5,000",1
24845,532,424460,"5,000",1
24845,063,424460,"5,000",1
14011,481,561621,42,1
14011,486,561621,42,1
14011,171,334511,42,1
14011,481,334511,42,1
14011,499,334511,42,1
18166,064,493190,784,5
18166,062,493190,784,2
32175,251,531210,500,5
32175,329,nan,500,1
32175,251,nan,500,1
15047,202,722511,800,20
15047,209,722511,800,10
15047,519,722511,800,3
8461,519,nan,68,4
8461,363,nan,68,1
21237,139,nan,"5,378",1
21237,519,nan,"5,378",20
21237,160,nan,"5,378",13
21237,159,nan,"5,378",1
21237,123,nan,"5,378",1
21237,341,nan,"5,378",1
21237,452,nan,"5,378",1
21237,251,nan,"5,378",1
21237,311,nan,"5,378",1
21237,122,nan,"5,378",2
21237,373,nan,"5,378",1
21237,065,nan,"5,378",1
21237,472,nan,"5,378",1
21237,392,nan,"5,378",1
20711,292,513130,103,1
20711,171,513130,103,2
20711,251,513130,103,2
20711,363,336412,103,2
20711,329,336412,103,1
20711,124,336412,103,3
20711,488,336412,103,1
20711,063,336412,103,1
20711,131,336412,103,1
20711,063,519190,103,4
20711,513,541512,103,2
20711,091,336412,103,1
20711,221,238120,103,3
20711,123,513130,103,1
20711,479,519190,103,1
20711,089,336419,103,1
20711,513,541613,103,8
20711,363,336419,103,2
20711,361,541613,103,1
20711,122,336412,103,4
20711,269,621999,103,2
20711,519,519190,103,4
20711,179,621999,103,1
20711,519,611710,103,2
20711,041,336412,103,2
20711,171,541613,103,1
20711,373,519190,103,1
20711,491,541613,103,2
20711,171,621999,103,3
20711,171,336412,103,2
20711,486,541690,103,2
20711,484,541613,103,1
20711,019,519190,103,3
20711,123,519190,103,1
20711,122,561499,103,1
20711,519,541690,103,4
20711,486,238120,103,2
20711,251,541511,103,2
20711,484,541511,103,1
20711,251,238120,103,1
20711,123,513210,103,1
20711,242,541613,103,2
20711,363,523940,103,1
20711,459,621999,103,1
20711,331,336419,103,1
20711,481,513130,103,1
20711,212,541690,103,1
20711,369,541512,103,1
20711,422,519190,103,1
20711,160,518210,103,1
20711,513,561499,103,1
20711,513,519190,103,2
20711,222,238120,103,2
20711,481,541690,103,1
20711,484,238120,103,1
20711,062,518210,103,2
20711,171,541990,103,1
20711,291,561499,103,1
20711,421,541511,103,1
20711,341,238120,103,1
20711,081,541613,103,2
20711,399,238120,103,1
20711,261,611710,103,1
20711,261,621999,103,1
20711,171,519190,103,1
20711,124,238120,103,1
20711,363,513130,103,1
20711,081,238120,103,1
20711,484,334419,103,1
20711,484,611710,103,1
20711,131,513210,103,1
20711,491,541511,103,1
20711,063,541330,103,2
20711,513,518210,103,1
20711,042,611710,103,1
20711,019,541690,103,1
20711,251,541690,103,1
20711,251,518210,103,1
20711,519,541613,103,1
20711,393,518210,103,2
20711,422,238120,103,1
20711,251,541613,103,4
20711,292,621999,103,2
20711,361,561499,103,1
20711,061,336412,103,1
20711,392,541512,103,1
20711,551,519190,103,1
20711,091,541511,103,1
20711,271,513210,103,1
20711,484,519190,103,1
20711,251,611710,103,1
20711,131,541613,103,1
20711,182,541613,103,2
20711,361,519190,103,1
20711,012,238120,103,1
20711,124,541613,103,1
20711,473,238120,103,1
20711,202,238120,103,1
20711,019,541613,103,3
20711,411,621999,103,2
20711,123,238120,103,2
20711,341,621999,103,1
20711,131,518210,103,2
20711,064,541613,103,1
20711,391,621999,103,1
20711,172,541613,103,1
20711,401,336412,103,1
20711,363,238120,103,1
20711,062,541613,103,3
20711,063,238120,103,1
20711,230,238120,103,1
20711,481,541613,103,2
20711,064,519190,103,1
20711,061,541613,103,3
20711,394,541613,103,1
20711,064,541690,103,1
20711,111,541512,103,1
20711,259,621999,103,1
20711,373,518210,103,1
20711,089,238120,103,1
20711,261,541613,103,3
20711,121,238120,103,1
20711,061,621999,103,3
20711,223,238120,103,4
20711,111,611710,103,1
20711,460,541613,103,2
20711,229,238120,103,1
20711,481,518210,103,1
20711,122,621999,103,2
20711,261,518210,103,1
20711,321,238120,103,1
20711,064,336412,103,1
20711,473,519190,103,1
20711,361,541690,103,1
20711,341,541613,103,1
20711,331,513130,103,1
20711,251,621999,103,1
20711,484,541690,103,1
20711,489,238120,103,2
20711,171,238120,103,2
20711,441,621999,103,1
20711,350,541512,103,1
20711,371,541613,103,1
20711,122,238120,103,2
20711,241,541690,103,1
20711,241,541613,103,2
20711,512,238120,103,1
20711,361,238120,103,1
20711,484,621999,103,1
20711,242,621999,103,2
20711,081,541512,103,1
20711,421,541512,103,1
20711,081,611710,103,1
20711,491,621999,103,1
20711,311,518210,103,1
20711,189,541690,103,3
20711,124,519190,103,1
20711,179,519190,103,1
20711,373,621999,103,1
20711,111,518210,103,1
20711,361,518210,103,1
20711,481,519190,103,1
20711,483,238120,103,1
20711,241,621999,103,1
20711,481,541511,103,1
20711,486,541613,103,1
20711,331,621999,103,2
20711,019,541512,103,1
20711,271,519190,103,1
20711,201,238120,103,1
20711,160,541613,103,1
20711,251,519190,103,1
20711,421,541613,103,1
20711,061,238120,103,1
20711,189,513130,103,1
20711,531,621999,103,1
20711,189,519190,103,1
20711,229,541690,103,1
20711,062,238120,103,1
20711,342,238120,103,1
20711,081,518210,103,1
20711,559,238120,103,1
20711,109,334610,103,1
20711,350,541690,103,1
20711,364,334610,103,1
20711,061,519190,103,2
20711,362,561499,103,1
20711,373,541613,103,1
20711,519,513210,103,1
20711,064,238120,103,1
20711,063,513210,103,1
20711,171,541690,103,1
20711,484,513210,103,1
20711,539,541690,103,1
20711,069,238120,103,1
20711,129,519190,103,1
20711,485,621999,103,1
20711,539,541613,103,1
20711,160,334610,103,1
20711,421,621999,103,1
20711,363,541690,103,1
20711,020,518210,103,1
20711,201,519190,103,1
20711,319,611710,103,1
20711,131,611710,103,1
20711,321,611710,103,1
20711,531,611710,103,1
20711,393,621999,103,1
20711,519,334610,103,1
20711,519,523940,103,1
20711,160,561499,103,1
21267,531,522110,30,4
21267,531,551111,30,1
25067,061,512110,"156,000",5
25067,363,512110,"156,000",3
25067,111,512110,"156,000",1
